UID,MID,StartTime,EndTime
4868,3655,2022-11-05 09:34:51,2022-11-05 10:24:35
2325,1342,2024-04-22 04:39:03,2024-04-22 06:13:34
3801,2690,2025-01-09 07:22:05,2025-01-09 07:48:33
4697,515,2023-02-25 04:49:57,2023-02-25 05:28:23
4568,8551,2023-09-19 00:03:58,2023-09-19 01:09:04
2081,3078,2025-02-11 03:54:00,2025-02-11 04:36:07
4968,2797,2023-12-30 07:17:47,2023-12-30 08:22:28
4552,3250,2010-01-11 02:54:28,2010-01-11 03:19:28
926,1878,2019-09-26 00:23:18,2019-09-26 01:50:27
4121,6693,2025-05-10 03:26:15,2025-05-10 04:16:27
2306,6562,2020-07-12 13:20:20,2020-07-12 13:47:50
753,4929,2009-12-04 10:51:23,2009-12-04 11:41:27
527,5752,1978-03-07 10:31:55,1978-03-07 12:28:53
735,4605,2025-02-18 18:27:30,2025-02-18 19:53:54
3750,4493,1984-11-22 22:51:08,1984-11-22 23:32:47
3970,5843,2019-03-10 19:40:29,2019-03-10 20:10:13
3310,5721,2022-05-22 03:35:47,2022-05-22 05:09:32
2985,1501,2024-08-08 06:29:44,2024-08-08 07:05:15
8,5651,2025-10-03 10:48:26,2025-10-03 12:01:19
710,2847,2024-09-04 07:30:22,2024-09-04 09:34:35
4160,6584,2020-10-13 07:08:48,2020-10-13 08:36:14
610,248,2023-06-11 17:09:46,2023-06-11 18:25:03
3541,2200,2024-10-04 00:40:53,2024-10-04 01:00:49
4942,6933,2024-09-04 06:29:11,2024-09-04 06:46:56
4805,2008,2021-01-13 15:39:09,2021-01-13 16:07:07
3811,5917,2018-04-06 14:49:20,2018-04-06 15:49:54
3849,6295,2024-01-24 06:26:14,2024-01-24 07:33:49
2828,8619,2018-11-02 16:56:13,2018-11-02 18:17:10
1186,4783,2024-05-15 08:28:13,2024-05-15 08:55:38
2601,3422,2021-12-24 04:39:32,2021-12-24 05:39:38
4878,865,2023-06-30 18:27:40,2023-06-30 19:22:56
1553,6361,2016-03-28 08:48:24,2016-03-28 09:49:33
2381,965,2007-01-05 17:58:25,2007-01-05 18:23:39
2483,3952,2024-06-09 07:39:00,2024-06-09 08:33:53
1911,448,2021-11-10 00:42:39,2021-11-10 02:35:42
2963,1058,2021-01-23 18:49:37,2021-01-23 20:09:42
4648,3483,2023-04-19 10:57:58,2023-04-19 12:34:36
3955,7792,2011-03-07 13:46:58,2011-03-07 14:59:50
2547,8455,1989-08-01 18:09:05,1989-08-01 19:09:54
1990,3829,2017-12-08 15:02:58,2017-12-08 16:33:34
2041,3617,2000-07-03 17:07:24,2000-07-03 18:02:10
2143,6396,2022-01-27 06:50:01,2022-01-27 07:30:38
1444,3749,2024-12-19 11:59:11,2024-12-19 13:06:05
4446,2582,2025-01-28 04:40:28,2025-01-28 05:54:09
57,5949,1968-03-04 19:22:52,1968-03-04 20:21:20
2547,6944,2011-10-11 09:30:46,2011-10-11 09:59:07
312,4349,2014-10-18 11:54:23,2014-10-18 12:32:37
960,230,2024-10-22 07:10:00,2024-10-22 08:33:45
1064,6765,2024-10-26 01:40:05,2024-10-26 02:17:27
4015,6009,1981-01-21 07:32:53,1981-01-21 07:53:09
574,750,2024-05-06 07:37:15,2024-05-06 08:10:31
3437,5710,2016-09-01 09:16:20,2016-09-01 10:07:08
3556,4611,2025-07-07 16:47:47,2025-07-07 18:12:37
2637,1878,2015-09-27 12:18:46,2015-09-27 13:52:05
1472,6972,2022-04-11 23:33:18,2022-04-12 01:04:45
4890,5419,2024-03-06 13:11:51,2024-03-06 13:59:40
2461,5666,2023-02-14 06:32:59,2023-02-14 07:19:06
2231,4527,2021-10-28 18:39:05,2021-10-28 20:30:35
4824,6662,2025-08-17 21:48:06,2025-08-17 23:16:07
4209,20,2006-11-05 10:23:30,2006-11-05 10:40:05
4429,8793,2020-04-01 07:34:16,2020-04-01 07:59:49
1818,6429,2020-08-12 16:54:36,2020-08-12 18:54:19
2477,1216,2025-02-05 09:50:03,2025-02-05 11:20:22
3563,5605,2008-05-25 07:06:35,2008-05-25 07:40:05
3595,2471,2020-05-24 21:27:52,2020-05-24 23:43:32
621,4781,2024-01-15 03:20:35,2024-01-15 03:38:39
4783,2383,1995-02-05 14:09:14,1995-02-05 15:07:38
3979,5080,2023-11-22 17:50:35,2023-11-22 18:35:27
1053,746,2022-12-03 05:30:49,2022-12-03 06:25:30
1656,1350,2022-03-14 16:02:16,2022-03-14 18:09:13
326,3714,2013-03-12 01:28:55,2013-03-12 01:42:36
1602,5866,2022-06-02 03:29:04,2022-06-02 03:46:16
284,782,2024-03-11 13:18:16,2024-03-11 14:07:03
3296,4453,2020-05-17 18:52:11,2020-05-17 20:40:53
1307,2233,2024-04-06 05:18:04,2024-04-06 06:01:29
1616,7920,2023-05-07 11:17:43,2023-05-07 11:48:41
2821,798,2021-11-29 01:33:01,2021-11-29 03:31:41
4409,8038,2022-05-06 21:05:27,2022-05-06 21:27:41
502,8265,2023-11-27 15:29:31,2023-11-27 16:09:21
3236,8629,2023-04-11 00:34:21,2023-04-11 01:27:36
2284,6213,2022-02-28 12:15:48,2022-02-28 13:05:12
4618,733,2025-03-04 04:42:02,2025-03-04 04:46:04
3226,4322,2024-01-26 19:21:15,2024-01-26 20:21:13
2613,5460,2021-12-01 13:00:01,2021-12-01 14:10:13
1496,1280,2001-02-08 20:48:06,2001-02-08 21:06:15
2177,1114,2024-06-11 19:46:58,2024-06-11 21:57:03
1450,3177,2024-09-27 17:53:58,2024-09-27 18:29:48
1258,8230,2009-08-25 13:01:55,2009-08-25 13:46:44
883,2039,2025-01-02 06:30:30,2025-01-02 07:13:07
2462,5913,1979-05-24 13:49:06,1979-05-24 14:35:22
3990,5393,2024-03-30 09:09:12,2024-03-30 09:22:49
3107,7410,2020-07-31 03:55:49,2020-07-31 05:09:28
3679,2702,1980-12-09 21:33:11,1980-12-09 22:43:22
1551,5164,2024-07-13 00:58:42,2024-07-13 01:10:45
204,5139,2025-04-23 18:01:50,2025-04-23 18:45:53
177,3288,2018-11-03 15:37:41,2018-11-03 16:27:18
1674,5267,2024-11-06 15:28:59,2024-11-06 16:00:09
1557,4252,2023-06-11 20:59:29,2023-06-11 21:53:54
4829,2641,2017-05-07 15:17:46,2017-05-07 17:03:28
2542,4762,2020-02-20 00:29:46,2020-02-20 01:35:27
2447,6029,2023-05-28 16:21:59,2023-05-28 16:53:50
4060,5872,2025-08-11 05:43:32,2025-08-11 07:34:53
909,6255,2020-12-15 09:13:05,2020-12-15 09:28:33
3490,4428,2024-06-09 02:26:07,2024-06-09 03:19:30
667,4715,2023-01-17 10:13:58,2023-01-17 10:37:49
3418,650,2008-01-17 21:23:03,2008-01-17 22:04:56
488,430,2017-08-26 21:21:30,2017-08-26 22:36:25
2280,2091,2020-08-02 04:53:42,2020-08-02 06:33:59
3441,4327,2022-02-05 07:54:35,2022-02-05 08:33:26
3998,391,2007-02-21 14:47:10,2007-02-21 15:15:05
4426,8121,2023-10-07 08:18:36,2023-10-07 08:55:56
1935,382,2024-10-04 07:36:08,2024-10-04 08:12:31
1686,8108,2022-11-07 22:25:45,2022-11-07 23:52:19
669,5461,2024-05-02 12:28:27,2024-05-02 12:58:57
4350,3334,2017-04-30 00:01:55,2017-04-30 01:37:24
4189,2848,2018-08-27 06:15:22,2018-08-27 06:50:05
2838,108,2018-05-23 02:04:09,2018-05-23 03:32:54
3030,8618,2023-02-14 02:21:55,2023-02-14 03:35:38
3253,1033,2004-09-30 10:21:43,2004-09-30 11:37:59
1510,8628,1988-11-05 20:09:23,1988-11-05 20:27:10
3085,5036,2015-09-28 19:11:55,2015-09-28 20:06:25
2831,2902,2023-11-21 13:25:01,2023-11-21 14:36:59
4894,7215,2024-03-17 18:22:47,2024-03-17 18:44:18
739,956,2025-01-22 19:57:47,2025-01-22 21:39:40
1063,4694,2021-07-08 05:08:58,2021-07-08 06:34:34
3314,3192,2025-10-04 15:59:26,2025-10-04 16:15:31
156,4844,2023-10-30 01:54:37,2023-10-30 02:49:48
1754,1212,1983-10-31 22:16:45,1983-10-31 22:48:34
4761,782,2023-02-16 02:04:29,2023-02-16 03:28:17
2004,7920,2025-02-06 07:32:48,2025-02-06 08:31:55
176,3610,2023-07-10 04:38:28,2023-07-10 04:50:36
1300,7742,2006-03-05 14:29:30,2006-03-05 15:50:22
3269,4577,2024-10-05 05:38:32,2024-10-05 06:37:42
1272,5093,2022-09-10 22:10:10,2022-09-10 23:06:05
3440,5626,2018-03-08 06:02:44,2018-03-08 07:25:58
2057,2063,1964-08-05 19:49:29,1964-08-05 21:12:33
4049,6137,2024-05-12 03:12:25,2024-05-12 04:39:05
3053,3180,2019-04-05 05:34:33,2019-04-05 05:50:08
3584,5778,2017-05-11 03:12:03,2017-05-11 04:58:05
4448,4697,2016-06-26 09:29:07,2016-06-26 10:18:22
880,8381,2023-08-15 07:56:59,2023-08-15 08:25:34
3660,3265,2002-11-14 13:26:47,2002-11-14 15:08:44
1163,4521,2024-08-21 07:52:35,2024-08-21 08:36:44
171,8336,2025-10-07 07:52:31,2025-10-07 08:32:17
4429,4055,2011-07-02 15:18:38,2011-07-02 15:48:27
2947,2769,2018-11-11 06:20:18,2018-11-11 07:25:14
548,8597,2023-09-18 09:57:12,2023-09-18 10:54:55
2914,7356,2023-08-10 12:57:08,2023-08-10 14:15:38
3502,4048,2024-11-12 10:57:50,2024-11-12 12:07:08
1567,862,2016-12-25 01:30:28,2016-12-25 02:15:08
2494,7623,2023-09-03 18:47:14,2023-09-03 20:05:38
260,853,2018-08-30 05:24:15,2018-08-30 06:45:12
3953,2146,2022-08-10 15:13:54,2022-08-10 16:04:07
4147,7426,2018-08-06 12:33:58,2018-08-06 12:48:34
4644,2919,2023-07-08 20:12:15,2023-07-08 20:24:17
213,1,2023-01-15 12:59:47,2023-01-15 13:25:57
2666,6707,2023-12-04 15:23:59,2023-12-04 15:43:26
3582,8423,2013-06-27 15:25:53,2013-06-27 16:13:24
1086,1122,2025-01-27 14:54:02,2025-01-27 15:21:18
1749,7612,2002-01-30 08:49:17,2002-01-30 09:01:01
694,4533,2024-01-04 12:15:54,2024-01-04 12:43:57
2251,5119,2024-03-29 16:11:04,2024-03-29 16:33:09
522,1852,2018-02-05 12:37:16,2018-02-05 13:27:44
4632,4961,2021-06-25 19:09:21,2021-06-25 19:59:35
574,7088,2023-05-24 00:02:01,2023-05-24 00:28:50
49,8031,2022-11-22 04:47:57,2022-11-22 06:35:19
3433,2500,2019-07-01 01:59:35,2019-07-01 03:18:37
2712,344,2024-05-28 20:34:43,2024-05-28 22:07:21
1265,7190,2012-07-31 09:06:03,2012-07-31 09:35:56
4945,4377,2023-12-31 13:58:17,2023-12-31 14:59:03
1314,5567,2018-04-11 08:17:43,2018-04-11 09:42:13
3620,3083,2025-03-02 20:09:19,2025-03-02 22:04:35
3406,4688,1994-10-24 00:14:36,1994-10-24 01:59:58
149,1519,2024-03-13 09:11:50,2024-03-13 09:38:07
108,794,2023-07-29 13:08:48,2023-07-29 13:42:26
1792,1533,2009-04-19 14:39:13,2009-04-19 15:04:46
850,388,2021-01-31 06:32:41,2021-01-31 07:40:23
4235,7232,1999-10-20 17:25:41,1999-10-20 17:40:30
1965,1663,2023-09-21 16:16:13,2023-09-21 17:36:19
4737,4650,2025-03-09 01:31:01,2025-03-09 03:09:52
4899,1888,2022-07-27 22:13:55,2022-07-27 22:42:57
956,3800,2024-01-02 06:55:59,2024-01-02 08:10:59
2444,5833,2025-07-15 16:52:51,2025-07-15 17:38:49
1718,7034,2020-12-18 11:34:10,2020-12-18 12:14:29
629,2585,2022-07-17 10:36:41,2022-07-17 11:23:44
4248,875,2017-08-17 04:48:15,2017-08-17 06:40:00
2751,3753,2023-01-20 06:17:15,2023-01-20 06:40:41
4446,6354,2023-07-25 09:33:22,2023-07-25 09:49:34
1713,8157,2024-09-14 11:13:25,2024-09-14 13:25:35
4153,6234,2017-03-14 14:10:14,2017-03-14 15:01:07
3912,2459,1994-03-05 10:34:44,1994-03-05 11:18:36
828,8063,2011-05-14 05:21:52,2011-05-14 06:05:04
1037,8785,2023-08-27 16:30:26,2023-08-27 17:11:33
628,5586,2024-09-21 15:33:26,2024-09-21 17:23:02
1946,641,2019-08-20 21:46:47,2019-08-20 23:30:49
3220,7654,2024-07-15 17:38:42,2024-07-15 18:54:20
1169,1964,2023-03-21 00:03:40,2023-03-21 01:34:00
1376,3105,2023-11-13 22:40:24,2023-11-13 23:35:05
4921,4229,2016-05-01 13:25:31,2016-05-01 13:32:05
3443,4521,2023-04-29 10:54:19,2023-04-29 12:39:18
371,58,2023-06-12 01:49:57,2023-06-12 02:04:23
4387,6591,2018-06-02 11:01:45,2018-06-02 11:42:03
3583,1618,2022-10-29 06:43:47,2022-10-29 07:03:31
252,864,2020-02-28 13:22:30,2020-02-28 14:17:38
2837,8003,2020-05-14 02:54:02,2020-05-14 03:41:55
3555,4812,2023-05-19 06:56:53,2023-05-19 07:47:44
3576,4330,2024-10-24 02:56:06,2024-10-24 03:28:17
4618,2227,1998-05-24 04:28:27,1998-05-24 05:21:05
4644,8589,2023-12-16 15:00:34,2023-12-16 17:01:21
668,6366,2011-11-05 13:37:55,2011-11-05 14:06:05
4821,3911,2024-11-12 02:46:17,2024-11-12 03:12:29
2501,2276,2021-03-19 07:56:50,2021-03-19 09:40:56
1132,1556,2022-08-08 01:30:29,2022-08-08 02:51:16
4744,8000,2020-09-17 17:06:47,2020-09-17 17:58:24
3942,622,2020-04-19 03:27:22,2020-04-19 04:36:34
720,5356,2024-01-24 06:49:55,2024-01-24 07:36:32
1536,2635,2024-11-14 06:47:06,2024-11-14 08:26:30
1196,5440,2025-02-07 16:20:20,2025-02-07 16:36:52
3901,2752,2023-07-23 04:13:10,2023-07-23 05:03:00
608,5533,2021-10-13 00:05:57,2021-10-13 00:36:01
1554,5966,2022-10-12 07:59:45,2022-10-12 08:53:14
4996,6283,2018-07-02 03:25:00,2018-07-02 04:52:10
1737,8189,2023-08-19 05:16:31,2023-08-19 05:40:47
2621,414,2023-04-03 09:10:44,2023-04-03 09:21:54
3217,3820,2017-10-05 13:50:11,2017-10-05 14:03:43
3604,3157,2025-06-21 07:12:27,2025-06-21 07:59:08
4046,6611,2019-06-21 21:59:10,2019-06-21 22:31:18
2261,1535,2022-08-24 22:00:11,2022-08-24 23:23:07
3421,3021,2013-04-08 20:34:19,2013-04-08 21:04:02
2975,2276,2023-11-10 02:16:39,2023-11-10 03:01:05
2342,6576,1956-04-20 21:30:28,1956-04-20 22:58:20
1387,4572,2022-06-08 18:45:24,2022-06-08 19:58:50
3674,2997,2024-09-16 07:25:56,2024-09-16 07:59:21
625,3689,2021-08-08 06:04:57,2021-08-08 07:05:20
245,178,1969-04-17 23:06:12,1969-04-18 00:15:09
3376,6490,2019-03-06 14:39:41,2019-03-06 15:55:17
3490,2360,2009-12-05 13:20:44,2009-12-05 14:25:52
3788,1935,2025-01-21 04:42:00,2025-01-21 04:59:55
1709,7648,2009-05-11 02:57:23,2009-05-11 04:08:54
1138,7086,2020-06-03 03:45:13,2020-06-03 05:47:22
1180,7157,1978-07-15 18:01:07,1978-07-15 19:16:02
1031,144,2024-08-16 04:05:41,2024-08-16 04:29:38
219,3891,2021-04-27 19:29:40,2021-04-27 20:57:59
4299,6413,2021-03-07 13:28:48,2021-03-07 13:58:01
3100,2071,2018-10-24 03:47:11,2018-10-24 05:17:58
1462,1409,2005-09-08 15:47:48,2005-09-08 16:02:59
1578,7776,2008-06-22 22:16:15,2008-06-22 22:49:18
4430,2097,2020-11-19 06:51:05,2020-11-19 07:11:06
4567,570,2025-02-16 12:56:19,2025-02-16 13:15:45
949,7301,2021-11-16 08:00:39,2021-11-16 08:43:59
2483,2882,2022-12-27 17:50:36,2022-12-27 19:03:01
2215,1386,2012-10-12 02:05:07,2012-10-12 03:13:00
314,448,2024-06-07 18:14:13,2024-06-07 18:28:21
3784,3464,2017-05-15 20:56:41,2017-05-15 21:37:32
1395,2813,2024-05-17 20:00:26,2024-05-17 20:22:12
4532,2976,2022-12-02 14:12:40,2022-12-02 14:28:58
1656,5057,2022-03-24 18:35:40,2022-03-24 18:43:48
2743,5982,2023-06-16 07:19:55,2023-06-16 08:22:28
1498,7791,2025-03-05 18:02:04,2025-03-05 18:14:00
4723,4199,2019-10-13 15:59:46,2019-10-13 16:29:16
3277,7374,2020-07-18 16:50:42,2020-07-18 17:24:55
522,4685,2004-07-09 10:00:33,2004-07-09 10:33:31
4,8236,2019-11-26 17:03:26,2019-11-26 18:15:43
428,3023,2024-09-21 16:04:44,2024-09-21 17:14:28
904,1573,2021-02-25 12:11:03,2021-02-25 13:40:59
551,4376,2019-07-17 10:09:09,2019-07-17 10:37:26
4294,6961,2019-08-09 10:58:27,2019-08-09 12:03:25
704,266,2020-08-19 07:35:09,2020-08-19 08:52:18
4478,3262,2007-02-12 08:20:39,2007-02-12 09:41:49
1299,117,2023-09-05 06:32:13,2023-09-05 07:29:56
4124,2961,2023-12-11 11:08:50,2023-12-11 12:39:42
1909,5885,2007-12-16 00:46:13,2007-12-16 01:33:31
108,4949,2023-02-02 23:16:03,2023-02-03 00:08:26
2115,7768,2023-12-30 08:14:24,2023-12-30 09:20:25
627,1856,2025-03-17 04:16:32,2025-03-17 05:14:37
2233,5982,2022-03-02 13:48:29,2022-03-02 15:29:21
628,5992,2020-08-31 17:38:21,2020-08-31 18:55:41
4012,2449,2017-05-21 09:06:15,2017-05-21 09:35:22
3421,6933,2024-08-05 10:00:31,2024-08-05 11:07:10
4887,251,2023-02-04 13:38:37,2023-02-04 14:01:52
4119,3242,2023-09-19 11:22:03,2023-09-19 13:06:28
2404,1648,2019-11-25 19:51:13,2019-11-25 21:18:10
4602,3071,2007-05-06 17:21:41,2007-05-06 17:37:23
2500,6724,2024-04-08 10:26:21,2024-04-08 11:09:42
1678,2647,2025-01-27 05:10:01,2025-01-27 06:56:08
1667,8546,2025-12-05 14:46:38,2025-12-05 16:18:28
530,6780,2018-06-14 14:30:34,2018-06-14 15:59:56
1505,2713,2007-07-16 03:12:48,2007-07-16 04:11:02
1505,4699,2023-06-01 10:08:08,2023-06-01 10:46:35
3300,6503,2018-01-06 19:03:36,2018-01-06 20:14:03
3078,2031,2018-12-09 18:21:49,2018-12-09 18:53:41
1947,3787,2024-07-01 13:07:14,2024-07-01 13:27:07
2513,7522,2019-12-10 23:26:26,2019-12-11 00:40:42
2947,8597,2021-12-01 05:16:05,2021-12-01 05:59:07
1371,5877,2016-12-28 08:34:45,2016-12-28 08:45:48
3298,7847,2015-10-19 02:02:45,2015-10-19 03:02:36
3542,4010,2025-07-06 10:53:33,2025-07-06 11:49:52
3724,2473,2015-09-01 09:52:26,2015-09-01 10:20:53
2906,1400,2024-10-09 04:52:27,2024-10-09 05:36:49
2022,2303,2019-09-05 14:49:47,2019-09-05 15:54:58
113,3265,2004-09-22 06:29:04,2004-09-22 07:37:50
186,1870,2022-05-05 21:08:37,2022-05-05 23:12:20
71,2269,2017-01-18 16:19:54,2017-01-18 16:36:54
1155,8702,2021-11-19 20:37:05,2021-11-19 21:35:31
3617,680,2005-05-23 01:20:37,2005-05-23 02:51:18
2526,596,2024-07-30 19:39:12,2024-07-30 20:13:08
3202,2420,2024-11-26 02:04:34,2024-11-26 03:34:50
4532,996,2017-05-23 18:57:46,2017-05-23 20:21:06
3467,2192,2025-05-24 09:59:42,2025-05-24 11:04:59
3145,565,2022-10-13 08:34:20,2022-10-13 08:52:50
3887,3996,1997-02-04 06:05:34,1997-02-04 06:40:04
1512,1020,2021-01-05 03:31:17,2021-01-05 04:12:30
4693,4542,2021-10-16 15:29:57,2021-10-16 15:57:13
4918,5936,2023-10-02 10:01:34,2023-10-02 11:07:15
2034,1195,2023-10-06 03:03:57,2023-10-06 03:22:31
751,5090,2025-02-11 09:29:54,2025-02-11 09:46:00
2996,4450,2023-06-07 15:47:18,2023-06-07 17:31:00
4745,4128,2025-06-08 17:07:07,2025-06-08 18:15:20
4089,5218,2006-12-09 15:08:54,2006-12-09 15:57:36
3922,6147,2019-03-19 14:11:32,2019-03-19 15:33:57
3033,5948,2019-01-21 17:42:16,2019-01-21 19:06:11
1329,8172,2021-01-05 09:50:47,2021-01-05 10:46:12
924,6154,2025-07-13 12:40:09,2025-07-13 13:09:52
903,927,2024-09-18 05:01:05,2024-09-18 06:23:04
4408,5777,2013-11-29 19:47:24,2013-11-29 20:20:24
3098,3903,2018-08-28 10:19:34,2018-08-28 11:07:42
3109,5020,2014-04-23 10:11:33,2014-04-23 10:48:17
957,162,2021-05-13 04:03:49,2021-05-13 04:49:00
3937,1010,2025-03-14 01:32:51,2025-03-14 02:10:37
4268,6945,2022-03-18 21:38:59,2022-03-18 22:47:17
4194,3831,2020-07-03 01:15:15,2020-07-03 01:56:34
3346,6125,2023-06-11 09:32:12,2023-06-11 10:15:44
4028,2719,2025-02-22 08:00:21,2025-02-22 08:12:51
4088,3699,2023-11-19 13:05:10,2023-11-19 13:36:56
1615,985,2025-02-03 22:48:30,2025-02-04 00:18:54
951,5846,2018-01-01 15:39:10,2018-01-01 16:29:11
1237,616,2006-09-28 02:19:35,2006-09-28 02:36:06
2983,1434,2007-09-01 21:56:52,2007-09-01 22:08:31
3784,3,2022-06-28 10:42:54,2022-06-28 12:28:27
3935,3949,2025-02-05 01:07:19,2025-02-05 03:01:43
2375,1383,2019-12-29 00:06:37,2019-12-29 01:07:08
4740,8630,2020-01-01 06:18:29,2020-01-01 07:21:19
2358,6802,2023-11-25 00:45:34,2023-11-25 00:55:57
3679,7215,2008-03-11 06:30:37,2008-03-11 07:47:26
2704,7903,2023-08-10 15:08:29,2023-08-10 17:07:29
3649,8482,2009-12-13 05:58:22,2009-12-13 07:02:59
2321,6705,2021-03-19 12:04:57,2021-03-19 12:36:28
1450,1906,2021-01-18 20:37:31,2021-01-18 21:37:22
4783,7919,2007-02-19 15:10:18,2007-02-19 16:18:06
3446,3784,2009-07-22 00:33:13,2009-07-22 02:14:18
4143,1377,2020-02-21 18:26:56,2020-02-21 19:49:07
4415,6916,2020-06-23 07:25:25,2020-06-23 07:52:44
2440,1518,2024-05-22 15:23:02,2024-05-22 15:34:24
2634,3442,2024-10-31 03:40:27,2024-10-31 04:02:42
97,7186,2024-03-14 01:51:14,2024-03-14 03:18:52
2466,6837,2000-11-28 05:12:07,2000-11-28 06:51:39
1203,5766,2020-11-05 06:04:03,2020-11-05 06:52:51
3813,2522,2023-08-02 18:16:10,2023-08-02 19:40:01
4418,4245,2025-10-01 23:40:21,2025-10-02 00:05:49
1670,3233,2024-09-11 00:11:53,2024-09-11 00:27:36
921,7221,2020-10-23 01:06:17,2020-10-23 02:25:34
1062,8273,2022-07-18 20:30:44,2022-07-18 22:19:31
3889,2776,2023-12-02 13:03:43,2023-12-02 14:48:21
944,630,2023-04-19 08:57:51,2023-04-19 09:40:24
1805,1800,2018-04-10 17:53:15,2018-04-10 19:48:25
2665,906,2018-11-11 04:36:41,2018-11-11 05:26:29
4344,6623,2023-03-17 18:37:18,2023-03-17 19:37:03
3854,5894,1976-02-20 02:43:51,1976-02-20 03:00:38
71,5253,2008-06-06 14:23:50,2008-06-06 15:10:05
1637,8272,2024-10-28 16:15:18,2024-10-28 17:53:46
1825,1060,2025-02-27 00:50:32,2025-02-27 01:09:28
1065,8077,2005-07-06 15:59:56,2005-07-06 16:12:59
3371,176,2011-07-03 12:38:49,2011-07-03 13:51:07
1482,7176,2019-07-12 13:02:40,2019-07-12 13:44:23
2179,1565,2020-05-31 13:25:50,2020-05-31 15:31:07
148,4862,2019-11-13 04:08:00,2019-11-13 04:33:07
4528,2086,2008-06-30 07:08:55,2008-06-30 07:46:47
4784,2065,2022-09-22 00:40:27,2022-09-22 01:12:16
103,1091,2022-01-25 04:09:46,2022-01-25 05:27:14
3060,5698,2024-10-04 09:16:55,2024-10-04 09:21:52
683,307,2023-09-26 19:46:52,2023-09-26 21:18:44
3727,3100,2025-03-09 04:20:40,2025-03-09 05:32:47
4921,700,2021-09-18 12:43:06,2021-09-18 13:46:31
2757,5231,2025-01-28 20:07:02,2025-01-28 20:56:41
42,3802,2023-01-27 22:35:03,2023-01-27 23:28:41
4669,8555,2025-02-23 08:53:25,2025-02-23 10:09:12
982,5529,2025-07-14 02:18:44,2025-07-14 03:38:45
4724,3352,2023-06-04 19:18:01,2023-06-04 20:50:38
1700,7468,2019-12-20 01:10:55,2019-12-20 02:14:39
276,5120,2024-05-29 00:08:24,2024-05-29 01:07:18
4614,4506,2024-03-05 15:14:54,2024-03-05 16:08:33
4346,7672,2021-07-14 08:34:07,2021-07-14 09:56:46
879,3392,2025-03-10 18:26:32,2025-03-10 19:03:48
684,5627,2013-06-04 01:34:13,2013-06-04 02:49:59
2350,7382,2019-12-11 14:41:36,2019-12-11 15:05:15
2399,443,2025-02-06 04:49:57,2025-02-06 06:05:36
668,7839,2021-05-07 03:46:18,2021-05-07 05:10:02
4849,3804,2024-12-15 22:03:11,2024-12-15 22:22:04
307,4090,2024-01-06 15:23:45,2024-01-06 15:57:41
4743,2643,2018-07-17 00:57:14,2018-07-17 02:12:04
4388,4983,2024-12-16 12:35:27,2024-12-16 13:04:06
1701,8206,2022-08-06 17:50:07,2022-08-06 18:06:44
4290,209,2025-03-12 18:41:36,2025-03-12 20:04:09
672,8653,2020-02-02 16:26:03,2020-02-02 18:08:04
332,3706,2022-08-29 07:04:23,2022-08-29 08:34:40
3653,3691,2024-07-26 18:42:25,2024-07-26 20:15:59
491,3911,2022-03-02 02:14:52,2022-03-02 02:34:31
1461,1375,1994-12-24 09:57:10,1994-12-24 10:45:55
4102,2162,2024-10-09 09:07:31,2024-10-09 09:29:11
2792,508,2022-03-10 14:33:32,2022-03-10 16:07:34
4404,16,2024-06-15 15:35:50,2024-06-15 16:42:38
601,6621,2016-05-13 12:59:25,2016-05-13 14:16:18
57,2535,2013-08-01 00:07:37,2013-08-01 01:28:34
3587,2330,2023-08-17 06:25:25,2023-08-17 07:40:30
776,3768,2025-03-14 11:11:58,2025-03-14 12:33:30
3640,7953,1985-05-29 08:25:34,1985-05-29 09:21:00
4470,8477,2023-10-20 07:03:31,2023-10-20 07:21:44
4180,3735,2022-06-11 05:16:34,2022-06-11 06:31:49
1836,3784,2002-09-22 06:38:56,2002-09-22 07:48:32
3417,3442,2011-12-25 05:47:31,2011-12-25 06:16:05
916,3413,2020-12-29 18:14:39,2020-12-29 18:32:05
2284,5506,2018-05-01 22:00:24,2018-05-01 23:08:12
2866,405,2022-05-12 19:20:53,2022-05-12 19:49:03
126,5653,2004-01-26 14:30:23,2004-01-26 15:01:25
598,1136,2021-06-01 10:35:51,2021-06-01 11:15:06
4491,3550,2017-03-12 17:35:49,2017-03-12 18:49:25
2309,2799,2020-06-21 21:52:41,2020-06-21 22:24:48
4142,678,1992-06-13 00:31:05,1992-06-13 01:50:18
584,902,2018-08-11 20:45:28,2018-08-11 21:21:23
3494,4572,2025-03-20 05:33:42,2025-03-20 08:05:19
4319,6395,2011-06-22 04:33:40,2011-06-22 05:58:37
4903,8433,2025-08-18 08:37:58,2025-08-18 08:54:25
1864,7025,1987-11-23 15:26:24,1987-11-23 15:49:46
4998,1814,2008-09-14 16:44:20,2008-09-14 17:36:33
4899,8338,2025-04-16 01:00:48,2025-04-16 02:01:25
3841,464,2024-03-15 22:59:06,2024-03-15 23:28:06
3080,4727,2025-11-07 17:12:46,2025-11-07 17:45:06
2088,549,2010-06-29 03:12:52,2010-06-29 04:40:53
2549,7735,2018-12-07 23:16:59,2018-12-08 00:00:05
3904,811,2025-03-06 10:25:14,2025-03-06 11:50:39
4635,5437,2015-08-03 22:46:36,2015-08-03 22:57:51
